2019-12-10,15:33:59.22,E 2019-12-10 15:33:59.22 upload 89 complete,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,17,2020-03-28
2020-01-08,11:21:50.04,E 2020-01-08 11:21:50.04 supply power ok 12.7V,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,18,2020-03-28
2020-01-08,11:21:50.04,E 2020-01-08 11:21:50.04 database file opened,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,19,2020-03-28
2020-01-08,11:21:50.04,E 2020-01-08 11:21:50.04 starting reader after power up,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,20,2020-03-28
2020-01-08,11:22:47.82,E 2020-01-08 11:22:47.82 supply power ok 12.7V,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,21,2020-03-28
2020-01-08,11:22:47.82,E 2020-01-08 11:22:47.82 database file opened,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,22,2020-03-28
2020-01-08,11:22:47.82,E 2020-01-08 11:22:47.82 starting reader after power up,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,23,2020-03-28
2020-01-08,11:23:11.83,E 2020-01-08 11:23:11.83 supply power ok 12.7V,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,24,2020-03-28
2020-01-08,11:23:11.83,E 2020-01-08 11:23:11.83 database file opened,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,25,2020-03-28
2020-01-08,11:23:11.83,E 2020-01-08 11:23:11.83 starting reader after power up,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,26,2020-03-28
2020-01-08,11:25:30.27,E 2020-01-08 11:25:30.27 supply power ok 12.7V,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,27,2020-03-28
2020-01-08,11:25:30.27,E 2020-01-08 11:25:30.27 database file opened,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,28,2020-03-28
2020-01-08,11:25:30.27,E 2020-01-08 11:25:30.27 starting reader after power up,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,29,2020-03-28
2019-12-05,12:45:16.63,E 2019-12-05 12:45:16.63 upload 88 complete,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,44,2020-03-28
2019-12-05,12:46:11.64,E 2019-12-05 12:46:11.64 supply power ok 12.5V,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,45,2020-03-28
2019-12-05,12:46:11.64,E 2019-12-05 12:46:11.64 database file opened,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,46,2020-03-28
2019-12-05,12:46:11.64,E 2019-12-05 12:46:11.64 starting reader after power up,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,47,2020-03-28
2019-12-10,09:27:12.67,E 2019-12-10 09:27:12.67 supply power ok 12.6V,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,48,2020-03-28
2019-12-10,09:27:12.67,E 2019-12-10 09:27:12.67 database file opened,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,49,2020-03-28
2019-12-10,09:27:12.67,E 2019-12-10 09:27:12.67 starting reader after power up,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,50,2020-03-28
2019-12-10,09:28:14.53,E 2019-12-10 09:28:14.53 supply power ok 12.6V,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,51,2020-03-28
2019-12-10,09:28:14.53,E 2019-12-10 09:28:14.53 database file opened,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,52,2020-03-28
2019-12-10,09:28:14.53,E 2019-12-10 09:28:14.53 starting reader after power up,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,53,2020-03-28
2019-12-10,09:28:55.35,E 2019-12-10 09:28:55.35 supply power ok 12.6V,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,54,2020-03-28
2019-12-10,09:28:55.35,E 2019-12-10 09:28:55.35 database file opened,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,55,2020-03-28
2019-12-10,09:28:55.35,E 2019-12-10 09:28:55.35 starting reader after power up,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,56,2020-03-28
2019-12-10,09:29:18.07,E 2019-12-10 09:29:18.07 supply power ok 12.6V,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,57,2020-03-28
2019-12-10,09:29:18.07,E 2019-12-10 09:29:18.07 database file opened,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,58,2020-03-28
2019-12-10,09:29:18.07,E 2019-12-10 09:29:18.07 starting reader after power up,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,59,2020-03-28
2019-12-10,09:29:41.37,E 2019-12-10 09:29:41.37 supply power ok 12.6V,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,60,2020-03-28
2019-12-10,09:29:41.37,E 2019-12-10 09:29:41.37 database file opened,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,61,2020-03-28
2019-12-10,09:29:41.37,E 2019-12-10 09:29:41.37 starting reader after power up,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,62,2020-03-28
2019-12-10,09:31:14.73,E 2019-12-10 09:31:14.73 supply power ok 12.6V,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,63,2020-03-28
2019-12-10,09:31:14.73,E 2019-12-10 09:31:14.73 database file opened,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,64,2020-03-28
2019-12-10,09:31:14.73,E 2019-12-10 09:31:14.73 starting reader after power up,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,65,2020-03-28
2019-12-10,09:39:18.23,E 2019-12-10 09:39:18.23 supply power ok 12.6V,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,66,2020-03-28
2019-12-10,09:39:18.23,E 2019-12-10 09:39:18.23 database file opened,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,67,2020-03-28
2019-12-10,09:39:18.23,E 2019-12-10 09:39:18.23 starting reader after power up,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,68,2020-03-28
2019-12-10,09:40:05.12,E 2019-12-10 09:40:05.12 supply power ok 12.6V,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,69,2020-03-28
2019-12-10,09:40:05.12,E 2019-12-10 09:40:05.12 database file opened,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,70,2020-03-28
2019-12-10,09:40:05.12,E 2019-12-10 09:40:05.12 starting reader after power up,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,71,2020-03-28
2019-12-10,09:40:56.54,E 2019-12-10 09:40:56.54 supply power ok 12.6V,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,72,2020-03-28
2019-12-10,09:40:56.54,E 2019-12-10 09:40:56.54 database file opened,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,73,2020-03-28
2019-12-10,09:40:56.54,E 2019-12-10 09:40:56.54 starting reader after power up,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,74,2020-03-28
2019-12-10,09:58:31.93,E 2019-12-10 09:58:31.93 supply power ok 12.5V,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,141,2020-03-28
2019-12-10,09:58:31.93,E 2019-12-10 09:58:31.93 database file opened,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,142,2020-03-28
2019-12-10,09:58:31.93,E 2019-12-10 09:58:31.93 starting reader after power up,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,143,2020-03-28
2019-12-10,09:59:55.55,E 2019-12-10 09:59:55.55 supply power ok 12.6V,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,144,2020-03-28
2019-12-10,09:59:55.55,E 2019-12-10 09:59:55.55 database file opened,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,145,2020-03-28
2019-12-10,09:59:55.55,E 2019-12-10 09:59:55.55 starting reader after power up,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_1,146,2020-03-28
2020-01-08,11:25:44.82,E 2020-01-08 11:25:44.82 upload 90 complete,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_2,6,2020-03-28
2020-01-08,11:38:22.36,E 2020-01-08 11:38:22.36 supply power ok 12.7V,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_2,7,2020-03-28
2020-01-08,11:38:22.36,E 2020-01-08 11:38:22.36 database file opened,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_2,8,2020-03-28
2020-01-08,11:38:22.36,E 2020-01-08 11:38:22.36 starting reader after power up,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_2,9,2020-03-28
2020-01-08,11:39:36.05,E 2020-01-08 11:39:36.05 supply power ok 12.7V,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_2,10,2020-03-28
2020-01-08,11:39:36.05,E 2020-01-08 11:39:36.05 database file opened,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_2,11,2020-03-28
2020-01-08,11:39:36.05,E 2020-01-08 11:39:36.05 starting reader after power up,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_2,12,2020-03-28
2020-01-08,11:40:59.37,E 2020-01-08 11:40:59.37 supply power ok 12.8V,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_2,13,2020-03-28
2020-01-08,11:40:59.37,E 2020-01-08 11:40:59.37 database file opened,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_2,14,2020-03-28
2020-01-08,11:40:59.37,E 2020-01-08 11:40:59.37 starting reader after power up,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_2,15,2020-03-28
2020-01-08,12:46:14.08,E 2020-01-08 12:46:14.08 supply power ok 12.8V,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_2,85,2020-03-28
2020-01-08,12:46:14.08,E 2020-01-08 12:46:14.08 database file opened,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_2,86,2020-03-28
2020-01-08,12:46:14.08,E 2020-01-08 12:46:14.08 starting reader after power up,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_2,87,2020-03-28
2020-01-08,12:48:47.75,E 2020-01-08 12:48:47.75 supply power ok 12.7V,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_2,97,2020-03-28
2020-01-08,12:48:47.75,E 2020-01-08 12:48:47.75 database file opened,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_2,98,2020-03-28
2020-01-08,12:48:47.75,E 2020-01-08 12:48:47.75 starting reader after power up,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_2,99,2020-03-28
2020-01-08,12:49:28.87,E 2020-01-08 12:49:28.87 supply power ok 12.7V,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_2,100,2020-03-28
2020-01-08,12:49:28.87,E 2020-01-08 12:49:28.87 database file opened,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_2,101,2020-03-28
2020-01-08,12:49:28.87,E 2020-01-08 12:49:28.87 starting reader after power up,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_2,102,2020-03-28
2020-01-08,12:50:10.96,E 2020-01-08 12:50:10.96 supply power ok 12.7V,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_2,103,2020-03-28
2020-01-08,12:50:10.96,E 2020-01-08 12:50:10.96 database file opened,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_2,104,2020-03-28
2020-01-08,12:50:10.96,E 2020-01-08 12:50:10.96 starting reader after power up,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01082020_2,105,2020-03-28
2020-01-08,12:50:35.98,E 2020-01-08 12:50:35.98 upload 91 complete,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01142020,17,2020-03-28
2020-01-14,09:49:55.85,E 2020-01-14 09:49:55.85 supply power ok 12.7V,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01142020,183,2020-03-28
2020-01-14,09:49:55.85,E 2020-01-14 09:49:55.85 database file opened,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01142020,184,2020-03-28
2020-01-14,09:49:55.85,E 2020-01-14 09:49:55.85 starting reader after power up,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_01142020,185,2020-03-28
2020-02-03,14:28:49.56,E 2020-02-03 14:28:49.56 upload 96 complete,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_Feb11.txt,6,2020-03-28
2020-02-03,15:10:00.00,E 2020-02-03 15:10:00.00 date/time changed. Was 2020-02-03 14:43:19.18,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_Feb11.txt,7,2020-03-28
2020-02-04,14:40:52.25,E 2020-02-04 14:40:52.25 Comment: nnection: keep-alive,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_Feb11.txt,8,2020-03-28
2020-02-06,09:16:23.39,E 2020-02-06 09:16:23.39 supply power ok 12.7V,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_Feb11.txt,9,2020-03-28
2020-02-06,09:16:23.40,E 2020-02-06 09:16:23.40 database file opened,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_Feb11.txt,10,2020-03-28
2020-02-06,09:16:23.40,E 2020-02-06 09:16:23.40 starting reader after power up,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_Feb11.txt,11,2020-03-28
2020-02-06,17:18:04.86,E 2020-02-06 17:18:04.86 Comment: nnection: keep-alive,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_Feb11.txt,72,2020-03-28
2020-02-07,00:25:14.04,E 2020-02-07 00:25:14.04 check DIP switch 1 on CTL board,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_Feb11.txt,76,2020-03-28
2020-02-11,10:53:33.91,E 2020-02-11 10:53:33.91 supply power ok 12.6V,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_Feb11.txt,105,2020-03-28
2020-02-11,10:53:33.91,E 2020-02-11 10:53:33.91 database file opened,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_Feb11.txt,106,2020-03-28
2020-02-11,10:53:33.91,E 2020-02-11 10:53:33.91 starting reader after power up,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_Feb11.txt,107,2020-03-28
2020-01-16,08:12:47.69,E 2020-01-16 08:12:47.69 upload 95 complete,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_Feb3.txt,7,2020-03-28
2020-01-21,16:25:14.03,E 2020-01-21 16:25:14.03 check DIP switch 1 on CTL board,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_Feb3.txt,194,2020-03-28
2020-01-22,11:14:32.31,E 2020-01-22 11:14:32.31 supply power ok 12.6V,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_Feb3.txt,226,2020-03-28
2020-01-22,11:14:32.31,E 2020-01-22 11:14:32.31 database file opened,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_Feb3.txt,227,2020-03-28
2020-01-22,11:14:32.31,E 2020-01-22 11:14:32.31 starting reader after power up,BGS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\BGS\archive\2020-03-28_BGS_Feb3.txt,228,2020-03-28
2019-07-03,10:29:44.548,E 2019-07-03 10:29:44.548 G End of upload #2,RSCDS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCDS_20190708,5,2020-03-28
2019-07-03,10:34:36.702,E 2019-07-03 10:34:36.702 G Time change: was 2019-07-03 10:34:37.000U,RSCDS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCDS_20190708,6,2020-03-28
2019-07-19,10:08:42.305,E 2019-07-19 10:08:42.305 G End of upload #4,RSCDS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCDS_20190819,5,2020-03-28
2019-08-19,10:58:52.404,E 2019-08-19 10:58:52.404 G End of upload #5,RSCDS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCDS_20190917,5,2020-03-28
2019-09-17,10:56:48.553,E 2019-09-17 10:56:48.553 G End of upload #6,RSCDS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCDS_20191118,5,2020-03-28
2019-11-18,12:23:05.143,E 2019-11-18 12:23:05.143 G End of upload #7,RSCDS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCDS_20191212,6,2020-03-28
2019-12-20,11:18:48.356,E 2019-12-20 11:18:48.356 G End of upload #9,RSCDS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCDS_20191220afternoon,5,2020-03-28
2019-12-20,12:50:24.981,E 2019-12-20 12:50:24.981 G End of upload #10,RSCDS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCDS_20200127,5,2020-03-28
2020-01-27,13:52:29.952,E 2020-01-27 13:52:29.952 G End of upload #11,RSCDS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCDS_20200206,5,2020-03-28
2020-02-06,13:51:07.472,E 2020-02-06 13:51:07.472 G End of upload #12,RSCDS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCDS_20200211,5,2020-03-28
2020-02-11,13:15:45.411,E 2020-02-11 13:15:45.411 G End of upload #13,RSCDS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCDS_20200218,5,2020-03-28
2020-02-18,14:49:09.813,E 2020-02-18 14:49:09.813 G End of upload #14,RSCDS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCDS_20200226,5,2020-03-28
2019-07-08,09:47:26.293,E 2019-07-08 09:47:26.293 G End of upload #2,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20190719,5,2020-03-28
2019-07-19,10:05:58.966,E 2019-07-19 10:05:58.966 G End of upload #3,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_201908190,5,2020-03-28
2019-08-19,10:55:14.701,E 2019-08-19 10:55:14.701 G End of upload #4,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20190917,5,2020-03-28
2019-09-17,10:54:46.498,E 2019-09-17 10:54:46.498 G End of upload #5,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20191118,6,2020-03-28
2019-12-20,11:12:45.995,E 2019-12-20 11:12:45.995 G End of upload #7,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,9,2020-03-28
2020-01-27,13:49:01.328,E 2020-01-27 13:49:01.328 G End of upload #8,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200206,5,2020-03-28
2020-02-06,13:53:04.672,E 2020-02-06 13:53:04.672 G End of upload #9,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200211,12,2020-03-28
2020-02-11,13:17:27.211,E 2020-02-11 13:17:27.211 G End of upload #10,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200218,5,2020-03-28
2020-02-18,14:46:12.309,E 2020-02-18 14:46:12.309 G End of upload #11,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200226,5,2020-03-28
